Point in Time[s],Power Consumption[W]
13294.782,54.0
13304.781,54.0
13314.786,69.0
13323.966,94.0
13334.023,95.0
13344.782,61.0
13354.748,56.0
13364.785,61.0
13374.782,58.0
13388.76,94.0
13394.782,64.0
13404.844,54.0
13414.781,70.0
13424.883,54.0
13434.842,50.0
13443.973,93.0
13454.778,56.0
13468.766,52.0
13474.783,52.0
13484.886,51.0
13498.771,69.0
13508.732,119.0
13518.778,64.0
13524.797,89.0
13538.772,51.0
13548.768,53.0
13554.794,50.0
13563.988,88.0
13578.774,70.0
13588.768,53.0
13598.771,51.0
13608.767,53.0
13614.903,58.0
13628.759,121.0
13638.775,51.0
13648.768,52.0
13654.892,59.0
13668.767,51.0
13678.78,53.0
13683.982,105.0
13694.847,54.0
13704.908,55.0
13718.773,53.0
13724.9,51.0
13733.949,51.0
13748.764,118.0
13754.786,54.0
13764.788,55.0
13774.899,53.0
13784.791,90.0
13794.909,52.0
13803.986,109.0
13814.956,92.0
13824.942,51.0
13838.777,52.0
13848.772,54.0
13854.8,62.0
13868.768,100.0
13878.781,51.0
13883.963,91.0
13898.774,69.0
13904.908,56.0
13914.901,77.0
13923.956,93.0
13938.782,56.0
13944.79,59.0
13954.807,64.0
13964.902,62.0
13974.905,59.0
13988.766,98.0
13994.906,62.0
14004.794,60.0
14018.773,59.0
14023.953,60.0
14038.774,61.0
14044.048,119.0
14054.848,57.0
14068.775,68.0
14078.773,89.0
14088.775,55.0
14098.774,89.0
14108.766,96.0
14118.774,56.0
14128.774,59.0
14134.803,57.0
14144.789,55.0
14158.773,58.0
14163.981,101.0
14174.958,55.0
14188.774,53.0
14198.773,90.0
14204.908,53.0
14218.774,90.0
14228.724,97.0
14234.926,53.0
14244.794,55.0
14254.905,52.0
14264.796,53.0
14278.778,52.0
14283.997,96.0
14298.785,51.0
14304.81,55.0
14314.792,56.0
14324.79,55.0
14334.797,57.0
14348.771,95.0
14354.801,55.0
14364.799,56.0
14374.796,53.0
14388.781,57.0
14398.778,54.0
14403.978,95.0
14418.782,52.0
14424.796,52.0
14438.778,52.0
14443.948,52.0
14454.797,51.0
14468.795,96.0
14474.795,51.0
14484.793,61.0
14494.794,69.0
14504.797,54.0
14518.783,51.0
14524.024,94.0
14534.974,52.0
14544.908,51.0
14554.802,51.0
14564.799,52.0
14574.908,65.0
14588.778,96.0
14594.909,88.0
14604.906,52.0
14618.785,54.0
14628.781,52.0
14634.807,52.0
14644.021,89.0
14658.791,53.0
14664.804,54.0
14678.781,54.0
14688.782,59.0
14698.792,55.0
14708.745,114.0
14714.936,69.0
14724.806,51.0
14734.925,91.0
14744.805,52.0
14754.802,56.0
14764.038,96.0
14774.855,53.0
14788.785,69.0
14798.79,52.0
14808.785,56.0
14818.82,69.0
14828.754,115.0
14838.789,93.0
14848.785,52.0
14854.81,69.0
14864.797,63.0
14878.79,69.0
14884.035,112.0
14894.857,70.0
14904.921,90.0
14914.92,57.0
14928.788,51.0
14934.801,52.0
14948.77,118.0
14953.956,53.0
14964.797,64.0
14974.803,69.0
14984.813,52.0
14994.807,52.0
15003.937,105.0
15018.84,70.0
15024.931,50.0
15034.918,59.0
15044.809,68.0
15054.809,52.0
15068.783,120.0
15078.79,68.0
15083.959,51.0
15094.809,69.0
15104.805,68.0
15114.809,52.0
15123.969,127.0
15138.841,68.0
15144.801,70.0
15154.922,52.0
15164.801,69.0
15174.807,67.0
15188.799,115.0
15194.804,69.0
15204.817,69.0
15214.921,52.0
15224.946,69.0
15234.81,91.0
15244.009,143.0
15258.811,53.0
15264.811,64.0
15278.797,53.0
15288.791,67.0
15298.794,58.0
15308.796,122.0
15318.81,90.0
15328.792,51.0
15338.793,90.0
15348.794,69.0
15354.922,52.0
15364.035,130.0
15378.809,101.0
15384.919,57.0
15398.795,70.0
15408.794,59.0
15414.931,60.0
15428.725,98.0
15434.926,56.0
15448.797,57.0
15458.794,56.0
15468.799,59.0
15478.808,56.0
15483.985,147.0
