Point in Time[s],State of Active Resource[]
4948.209597783,1
4948.209766874,0
4949.209597783,1
4949.209766874,0
4950.18566842,1
4950.185837511,0
4951.161739057,1
4951.161908148,0
4952.137809694,1
4952.138147876,0
4953.11356956,1
4953.113907742,0
4954.11356956,1
4954.113907742,0
4955.089640197,1
4955.089978379,0
4956.065710834,1
4956.066049016,0
4957.041781471,1
4957.042288744,0
4958.017852108,1
4958.018359381,0
4959.017852108,1
4959.018359381,0
4959.993922745,1
4959.994430018,0
4960.969682611,1
4960.970189884,0
4961.945753248,1
4961.946429612,0
4962.921823885,1
4962.922500249,0
4963.921823885,1
4963.922500249,0
4964.897894522,1
4964.898570886,0
4965.873965159,1
4965.874641523,0
4966.850035796,1
4966.850881251,0
4967.826106433,1
4967.826951888,0
4968.826106433,1
4968.826951888,0
4969.801866299,1
4969.802711754,0
4970.785084667,1
4970.786268305,0
4971.773586142,1
4971.775107962,0
4972.762087617,1
4972.764116711,0
4973.762087617,1
4973.764116711,0
4974.750278321,1
4974.752814688,0
4975.738779796,1
4975.741654346,0
4976.727281271,1
4976.730663094,0
4977.715471975,1
4977.719191981,0
4978.715471975,1
4978.719191981,0
4979.70397345,1
4979.708200729,0
4980.692474925,1
4980.697209478,0
4981.680665629,1
4981.685738364,0
4982.669167104,1
4982.674747113,0
4983.669167104,1
4983.674747113,0
4984.657668579,1
4984.663755861,0
4985.645859283,1
4985.652284748,0
4986.634360758,1
4986.641293496,0
4987.622551462,1
4987.629991474,0
4988.622551462,1
4988.629991474,0
4989.611052936,1
4989.61883113,0
4990.599554411,1
4990.607839879,0
4991.587745115,1
4991.596368765,0
4992.57624659,1
4992.585377514,0
4993.57624659,1
4993.585377514,0
4994.564748065,1
4994.574386262,0
4995.559464959,1
4995.569272248,0
4996.560397272,1
4996.570204561,0
4997.561018814,1
4997.570826103,0
4998.561018814,1
4998.570826103,0
4999.561951127,1
4999.571758416,0
5000.562572669,1
5000.572379958,0
5001.563504981,1
5001.57331227,0
5002.564126523,1
5002.573933812,0
5003.564126523,1
5003.573933812,0
5004.565058836,1
5004.574866125,0
5005.565680378,1
5005.575487667,0
5006.566612691,1
5006.57641998,0
5007.567234233,1
5007.577210613,0
5008.567234233,1
5008.577210613,0
5009.568166546,1
5009.578142926,0
5010.568788088,1
5010.578764468,0
5011.5697204,1
5011.57969678,0
5012.570341942,1
5012.580318322,0
5013.570341942,1
5013.580318322,0
5014.571274255,1
5014.581250635,0
5015.571895797,1
5015.581872177,0
5016.57282811,1
5016.58280449,0
5017.573449652,1
5017.583426032,0
5018.573449652,1
5018.583426032,0
5019.574381965,1
5019.584358345,0
5020.57282811,1
5020.582635399,0
5021.5697204,1
5021.579020415,0
5022.566612691,1
5022.575574524,0
5023.566612691,1
5023.575574524,0
5024.563504981,1
5024.572128631,0
5025.560397272,1
5025.56868274,0
5026.557289562,1
5026.565067756,0
5027.554181853,1
5027.561621865,0
5028.554181853,1
5028.561621865,0
5029.551074143,1
5029.558175973,0
5030.547966434,1
5030.55456099,0
5031.544858725,1
5031.551115099,0
5032.541751015,1
5032.547669206,0
5033.541751015,1
5033.547669206,0
5034.538643306,1
5034.544223315,0
5035.535535596,1
5035.540608331,0
5036.532427887,1
5036.53716244,0
5037.529320177,1
5037.533716547,0
5038.529320177,1
5038.533716547,0
5039.526212468,1
5039.530101565,0
5040.523104758,1
5040.526655673,0
5041.519997049,1
5041.523209781,0
5042.516889339,1
5042.519594798,0
5043.516889339,1
5043.519594798,0
5044.51378163,1
5044.516148906,0
5045.522172445,1
5045.524539721,0
5046.537400222,1
5046.540105681,0
5047.552938769,1
5047.55598241,0
5048.552938769,1
5048.55598241,0
